id,Longitude,Latitude,severity,n_vehicles,year
200901BS70651,-0.195427,51.494377,3,3,2009
200901BS70653,-0.200533,51.492747,3,1,2009
200901BS70654,-0.167824,51.49296,3,2,2009
200901BS70655,-0.17391,51.495662,2,1,2009
200901BS70657,-0.2105,51.517809,3,1,2009
200901BS70658,-0.181369,51.485617,3,2,2009
200901BS70659,-0.159026,51.496779,3,2,2009
200901BS70660,-0.167499,51.497451,3,2,2009
200901BS70661,-0.150802,51.486398,3,2,2009
200901BS70663,-0.168824,51.496752,2,2,2009
200901BS70665,-0.205975,51.515582,3,2,2009
200901BS70666,-0.159081,51.491834,3,1,2009
200901BS70667,-0.182398,51.485093,3,2,2009
200901BS70668,-0.182872,51.494902,3,2,2009
200901BS70669,-0.194746,51.493377,3,2,2009
200901BS70670,-0.20623,51.523769,3,1,2009
200901BS70671,-0.165732,51.498412,3,2,2009
200901BS70672,-0.220235,51.515799,3,2,2009
200901BS70673,-0.214832,51.506544,3,2,2009
200901BS70674,-0.194782,51.507047,3,1,2009
200901BS70675,-0.183279,51.48106,3,2,2009
200901BS70676,-0.18316,51.494907,3,1,2009
200901BS70677,-0.21765,51.519267,3,1,2009
200901BS70678,-0.16809,51.4971,3,1,2009
200901BS70681,-0.210085,51.517353,3,1,2009
200901BS70682,-0.201325,51.498244,3,2,2009
200901BS70683,-0.178646,51.492499,3,2,2009
200901BS70684,-0.183009,51.495084,3,1,2009
200901BS70687,-0.176093,51.484276,3,2,2009
200901BS70688,-0.164815,51.488956,3,1,2009
200901BS70689,-0.207634,51.510031,3,1,2009
200901BS70690,-0.208469,51.521825,3,2,2009
200901BS70691,-0.190118,51.486561,3,1,2009
200901BS70692,-0.2109,51.518624,3,2,2009
200901BS70693,-0.21753,51.514948,3,1,2009
200901BS70694,-0.205168,51.510443,3,2,2009
200901BS70695,-0.17161,51.495537,3,1,2009
200901BS70697,-0.173582,51.482258,3,2,2009
200901BS70698,-0.198705,51.498924,3,2,2009
200901BS70700,-0.203459,51.517252,3,2,2009
200901BS70701,-0.193299,51.500819,2,2,2009
200901BS70702,-0.159904,51.50003,3,2,2009
200901BS70703,-0.178561,51.480177,3,2,2009
200901BS70704,-0.160289,51.501205,3,1,2009
200901BS70705,-0.17972,51.498091,3,2,2009
200901BS70706,-0.217063,51.515841,3,2,2009
200901BS70707,-0.212654,51.506961,3,1,2009
200901BS70708,-0.181674,51.481575,3,1,2009
200901BS70709,-0.184312,51.484044,3,2,2009
200901BS70710,-0.17975,51.486491,3,1,2009
200901BS70711,-0.208211,51.506353,3,2,2009
200901BS70712,-0.182548,51.481318,3,2,2009
200901BS70713,-0.175069,51.495501,3,2,2009
200901BS70714,-0.211712,51.519986,3,2,2009
200901BS70716,-0.207219,51.513262,3,2,2009
200901BS70717,-0.177047,51.485639,3,2,2009
200901BS70718,-0.197433,51.490991,3,2,2009
200901BS70719,-0.190144,51.489529,3,1,2009
200901BS70720,-0.16813,51.492515,3,1,2009
200901BS70721,-0.204686,51.497037,3,1,2009
200901BS70722,-0.191687,51.501513,3,2,2009
200901BS70723,-0.221708,51.522386,3,2,2009
200901BS70724,-0.173622,51.495658,3,2,2009
200901BS70725,-0.166262,51.492396,3,1,2009
200901BS70726,-0.213877,51.505181,3,2,2009
200901BS70727,-0.170955,51.486714,3,1,2009
200901BS70728,-0.198043,51.504759,3,2,2009
200901BS70729,-0.171264,51.482582,3,2,2009
200901BS70730,-0.193688,51.49462,3,2,2009
200901BS70733,-0.174925,51.495498,3,1,2009
200901BS70734,-0.196377,51.514085,3,2,2009
200901BS70735,-0.214681,51.503035,3,2,2009
200901BS70736,-0.167342,51.48342,3,2,2009
200901BS70738,-0.176389,51.4841,3,1,2009
200901BS70739,-0.195427,51.494377,3,2,2009
200901BS70740,-0.195427,51.494377,3,2,2009
200901BS70741,-0.178561,51.480177,3,2,2009
200901BS70742,-0.209133,51.5159,3,2,2009
200901BS70746,-0.167942,51.497188,3,1,2009
200901BS70749,-0.165398,51.488785,2,2,2009
200901BS70752,-0.205439,51.50721,2,1,2009
200901BS76783,-0.215331,51.504843,2,1,2009
200901BS76853,-0.167889,51.487745,1,2,2009
200901BS77012,-0.179587,51.497819,2,1,2009
200901BS77057,-0.198898,51.508639,1,2,2009
200901BS79002,-0.18377,51.497704,3,2,2009
200901BS79005,-0.192713,51.50108,3,1,2009
200901BS79035,-0.151788,51.486953,3,2,2009
200901BS79081,-0.204542,51.497035,3,2,2009
200901CP00001,-0.10903,51.517745,3,1,2009
200901CP00002,-0.081711,51.516133,3,3,2009
200901CP00003,-0.105141,51.517683,3,2,2009
200901CP00004,-0.087871,51.517043,3,1,2009
200901CP00005,-0.087781,51.519199,3,2,2009
200901CP00006,-0.075169,51.514047,2,1,2009
200901CP00007,-0.091042,51.513587,3,1,2009
200901CP00008,-0.088872,51.517239,3,1,2009
200901CP00009,-0.101059,51.518786,3,2,2009
200901CP00010,-0.077439,51.511476,2,1,2009
200901CP00011,-0.10732,51.517268,3,2,2009
200901CP00012,-0.096953,51.517011,3,2,2009
200901CP00013,-0.082158,51.51578,2,2,2009
200901CP00014,-0.079581,51.518796,3,1,2009
200901CP00015,-0.081964,51.510112,3,2,2009
200901CP00016,-0.104791,51.515699,3,2,2009
200901CP00017,-0.080499,51.517552,3,1,2009
200901CP00018,-0.095848,51.512406,3,2,2009
200901CP00019,-0.081828,51.513347,3,2,2009
200901CP00020,-0.104564,51.510749,3,2,2009
200901CP00021,-0.081958,51.517126,3,1,2009
200901CP00022,-0.086153,51.513328,3,2,2009
200901CP00023,-0.087727,51.51704,3,2,2009
200901CP00024,-0.083247,51.517327,3,1,2009
200901CP00025,-0.09732,51.515128,3,1,2009
200901CP00026,-0.076488,51.513529,2,1,2009
200901CP00027,-0.103098,51.518279,3,1,2009
200901CP00028,-0.107594,51.514125,3,2,2009
200901CP00029,-0.089976,51.511501,2,2,2009
200901CP00030,-0.079441,51.518703,3,1,2009
200901CP00031,-0.084633,51.515191,3,1,2009
200901CP00032,-0.085967,51.510897,3,2,2009
200901CP00033,-0.102078,51.518532,3,1,2009
200901CP00034,-0.098406,51.513257,3,2,2009
200901CP00035,-0.102604,51.516293,3,1,2009
200901CP00036,-0.104779,51.515968,3,2,2009
200901CP00037,-0.088608,51.509771,3,1,2009
200901CP00038,-0.08181,51.517213,3,2,2009
200901CP00039,-0.107453,51.51754,3,2,2009
200901CP00040,-0.085587,51.509631,1,1,2009
200901CP00041,-0.07515,51.511079,3,2,2009
200901CP00042,-0.083576,51.516343,3,2,2009
200901CP00043,-0.104566,51.514166,2,2,2009
200901CP00044,-0.087313,51.513167,3,2,2009
200901CP00045,-0.082916,51.514893,3,2,2009
200901CP00046,-0.097402,51.520075,3,2,2009
200901CP00047,-0.101775,51.511963,2,2,2009
200901CP00048,-0.083594,51.509059,3,2,2009
200901CP00049,-0.0799,51.518081,3,2,2009
200901CP00050,-0.108445,51.510991,2,2,2009
200901CP00052,-0.075002,51.511167,3,2,2009
200901CP00053,-0.08655,51.510726,3,2,2009
200901CP00054,-0.092816,51.512537,2,2,2009
200901CP00055,-0.105274,51.517955,3,1,2009
200901CP00056,-0.090697,51.511513,3,1,2009
200901CP00057,-0.07957,51.515648,3,2,2009
200901CP00058,-0.104844,51.510933,3,2,2009
200901CP00059,-0.094122,51.508871,2,2,2009
200901CP00060,-0.096945,51.51719,3,2,2009
200901CP00061,-0.079434,51.518883,2,1,2009
200901CP00063,-0.078137,51.518862,3,2,2009
200901CP00065,-0.104577,51.513897,3,2,2009
200901CP00066,-0.096502,51.517453,3,2,2009
200901CP00067,-0.092894,51.51065,3,2,2009
200901CP00068,-0.088872,51.517239,3,2,2009
200901CP00069,-0.092816,51.512537,3,1,2009
200901CP00070,-0.082955,51.517412,3,1,2009
200901CP00071,-0.086851,51.517296,3,1,2009
200901CP00072,-0.10457,51.514076,3,2,2009
200901CP00073,-0.104282,51.514072,3,2,2009
200901CP00074,-0.091322,51.510354,3,2,2009
200901CP00075,-0.102855,51.517196,3,1,2009
200901CP00076,-0.101607,51.516007,3,2,2009
200901CP00077,-0.080418,51.509187,3,2,2009
200901CP00082,-0.080809,51.517017,3,1,2009
200901CP00083,-0.077045,51.513988,3,1,2009
200901CP00084,-0.086304,51.509733,3,1,2009
200901CP00085,-0.104526,51.511648,3,2,2009
200901CP00086,-0.074426,51.514574,3,1,2009
200901CP00087,-0.113048,51.51817,3,2,2009
200901CP00088,-0.107442,51.51781,3,2,2009
200901CP00089,-0.087797,51.511916,3,1,2009
200901CP00091,-0.090837,51.511605,3,2,2009
200901CP00092,-0.085209,51.511783,3,2,2009
200901CP00093,-0.092322,51.51055,3,2,2009
200901CP00095,-0.10457,51.514076,3,2,2009
200901CP00096,-0.108036,51.51737,3,2,2009
200901CP00097,-0.074138,51.511152,3,2,2009
200901CP00098,-0.083864,51.516348,3,1,2009
200901CP00099,-0.082321,51.515333,3,2,2009
200901CP00100,-0.097985,51.519905,3,1,2009
200901CP00101,-0.091334,51.513502,3,1,2009
200901CP00102,-0.095866,51.511957,3,2,2009
200901CP00103,-0.10745,51.514123,3,2,2009
200901CP00104,-0.088443,51.517142,3,1,2009
200901CP00105,-0.095575,51.512042,3,2,2009
200901CP00106,-0.103935,51.511998,2,2,2009
200901CP00107,-0.080445,51.511975,3,2,2009
200901CP00108,-0.081999,51.516137,3,2,2009
200901CP00109,-0.081392,51.51343,3,1,2009
200901CP00110,-0.104076,51.51209,3,2,2009
200901CP00111,-0.084156,51.516263,3,2,2009
200901CP00112,-0.092335,51.513698,3,1,2009
200901CP00114,-0.079581,51.518796,3,2,2009
200901CP00117,-0.088889,51.513372,3,1,2009
200901CP00118,-0.106442,51.514107,3,2,2009
200901CP00119,-0.078763,51.52112,3,2,2009
200901CP00120,-0.097258,51.520073,3,1,2009
200901CP00121,-0.082336,51.511557,3,2,2009
200901CP00123,-0.074627,51.509812,3,2,2009
200901CP00124,-0.092668,51.512624,3,1,2009
200901CP00126,-0.096783,51.517637,3,2,2009
200901CP00127,-0.079896,51.518171,3,2,2009
200901CP00128,-0.089984,51.511322,3,2,2009
200901CP00129,-0.10555,51.518229,3,1,2009
200901CP00131,-0.097394,51.520255,3,2,2009
200901CP00132,-0.072842,51.511131,3,1,2009
200901CP00133,-0.08903,51.513464,3,1,2009
200901CP00134,-0.079334,51.510968,3,2,2009
200901CP00135,-0.093038,51.510652,3,2,2009
200901CP00136,-0.097174,51.511708,2,1,2009
200901CP00137,-0.073331,51.513208,3,1,2009
200901CP00138,-0.076056,51.513522,3,1,2009
200901CP00139,-0.103215,51.511986,3,2,2009
200901CP00140,-0.104802,51.515429,3,3,2009
200901CP00141,-0.096801,51.517188,3,2,2009
200901CP00142,-0.083247,51.517327,2,1,2009
200901CP00143,-0.102392,51.510984,2,4,2009
200901CP00144,-0.083101,51.51049,2,1,2009
200901CP00145,-0.088872,51.517239,3,2,2009
200901CP00146,-0.094123,51.512288,3,2,2009
200901CP00147,-0.103567,51.517387,2,2,2009
200901CP00148,-0.087888,51.509759,3,2,2009
200901CP00149,-0.097185,51.511439,3,2,2009
200901CP00150,-0.107741,51.517545,3,2,2009
200901CP00151,-0.097549,51.519988,3,2,2009
200901CP00152,-0.107309,51.517538,3,2,2009
200901CP00153,-0.079911,51.517812,3,1,2009
200901CP00154,-0.104349,51.512454,3,2,2009
200901CP00155,-0.104326,51.512993,2,3,2009
200901CP00156,-0.090837,51.511605,2,2,2009
200901CP00159,-0.106442,51.514107,2,2,2009
200901CP00160,-0.102658,51.518452,3,1,2009
200901CP00162,-0.081567,51.51613,3,2,2009
200901CP00163,-0.082772,51.511474,2,1,2009
200901CP00164,-0.102388,51.511073,3,1,2009
200901CP00166,-0.10084,51.513656,3,2,2009
200901CP00169,-0.089849,51.514557,3,2,2009
200901CP00171,-0.096639,51.517635,3,1,2009
200901CP00173,-0.097402,51.520075,3,2,2009
200901CP00174,-0.088735,51.517057,3,2,2009
200901CP00176,-0.088875,51.517149,3,2,2009
200901CP00177,-0.080502,51.517462,3,1,2009
200901CP00178,-0.088336,51.512824,3,2,2009
200901CP00179,-0.082158,51.51578,2,2,2009
200901CP00180,-0.07675,51.514163,3,2,2009
200901CP00181,-0.083955,51.514191,2,2,2009
200901CP00182,-0.104665,51.515247,3,2,2009
200901CP00183,-0.086319,51.509373,3,2,2009
200901CP00184,-0.084734,51.509348,3,1,2009
200901CP00185,-0.080502,51.517462,3,1,2009
200901CP00186,-0.083845,51.51338,3,1,2009
200901CP00188,-0.088351,51.512464,3,1,2009
200901CP00189,-0.087727,51.51704,3,1,2009
200901CP00191,-0.087871,51.517043,2,2,2009
200901CP00192,-0.105069,51.512466,3,2,2009
200901CP00194,-0.107165,51.517535,3,1,2009
200901CP00195,-0.089016,51.517241,3,2,2009
200901CP00196,-0.104186,51.512901,3,2,2009
200901CP00197,-0.10061,51.515721,3,2,2009
200901CP00198,-0.08846,51.509858,3,2,2009
200901CP00199,-0.080499,51.517552,3,2,2009
200901CP00200,-0.093319,51.510836,3,2,2009
200901CP00201,-0.07957,51.515648,2,2,2009
200901CP00202,-0.08669,51.510818,3,2,2009
200901CP00203,-0.108044,51.51719,2,2,2009
200901CP00204,-0.088167,51.506526,2,1,2009
200901CP00205,-0.104323,51.513083,3,1,2009
200901CP00206,-0.108013,51.510984,3,1,2009
200901CP00207,-0.078751,51.52139,2,2,2009
200901CP00208,-0.083977,51.513652,3,2,2009
200901CP00209,-0.079683,51.509535,3,2,2009
200901CP00210,-0.088576,51.517414,3,1,2009
200901CP00211,-0.10254,51.510896,3,2,2009
200901CP00212,-0.079395,51.50953,3,2,2009
200901CP00213,-0.083594,51.509059,3,1,2009
200901CP00214,-0.088605,51.513278,3,1,2009
200901CP00215,-0.08154,51.509925,3,2,2009
200901CP00216,-0.088461,51.513275,3,2,2009
200901CP00217,-0.093038,51.510652,2,2,2009
200901CP00218,-0.084284,51.513207,3,2,2009
200901CP00219,-0.082537,51.510211,2,3,2009
200901CP00220,-0.07839,51.509424,3,1,2009
200901CP00221,-0.087194,51.509118,2,4,2009
200901CP00224,-0.100911,51.518873,3,2,2009
200901CP00226,-0.079585,51.518706,2,2,2009
200901CP00227,-0.102063,51.511967,3,2,2009
200901CP00233,-0.073706,51.511145,3,2,2009
200901CP00235,-0.10061,51.515721,3,2,2009
200901CP00238,-0.089264,51.51131,3,2,2009
200901CP00239,-0.088731,51.517147,3,2,2009
200901CP00240,-0.089527,51.515361,3,1,2009
200901CP00241,-0.081468,51.511632,2,2,2009
200901CP00242,-0.089745,51.510149,2,2,2009
200901CP00243,-0.093035,51.510742,3,2,2009
200901CP00244,-0.082916,51.514893,3,1,2009
200901CP00245,-0.104367,51.512005,3,2,2009
200901CP00246,-0.098466,51.511819,2,1,2009
200901CP00247,-0.079896,51.518171,3,1,2009
200901CP00248,-0.100271,51.513467,3,1,2009
200901CP00250,-0.083818,51.510592,3,1,2009
200901CP00251,-0.080831,51.509644,3,2,2009
200901CP00252,-0.090461,51.51025,3,1,2009
200901CP00253,-0.09913,51.513179,3,1,2009
200901CP00254,-0.104809,51.515249,3,2,2009
200901CP00256,-0.086455,51.509556,3,2,2009
200901CP00257,-0.100322,51.515716,3,3,2009
200901CP00258,-0.10084,51.513656,3,2,2009
200901CP00260,-0.087115,51.511005,3,1,2009
200901CP00261,-0.077439,51.511476,3,2,2009
200901CP00263,-0.098607,51.511911,3,2,2009
200901CP00264,-0.111938,51.513656,3,2,2009
200901CP00265,-0.078941,51.520314,3,2,2009
200901CP00268,-0.092038,51.510456,3,2,2009
200901CP00274,-0.093765,51.517408,3,2,2009
200901CP00275,-0.093419,51.515334,3,2,2009
200901CP00277,-0.081433,51.509024,3,4,2009
200901CP00278,-0.087524,51.511551,3,1,2009
200901CP00279,-0.082484,51.511469,3,1,2009
200901CP00281,-0.083959,51.514101,2,2,2009
200901CP00282,-0.104091,51.51173,2,2,2009
200901CP00283,-0.105049,51.516422,2,2,2009
200901CP00284,-0.086857,51.510282,2,2,2009
200901CP00285,-0.08511,51.510703,3,1,2009
200901CP00286,-0.081962,51.520453,2,2,2009
200901CP00287,-0.087338,51.50912,3,2,2009
200901CP00288,-0.102917,51.519175,3,2,2009
200901CP00289,-0.085834,51.510625,3,2,2009
200901CP00290,-0.080687,51.509641,3,2,2009
200901CP00291,-0.105141,51.517683,3,2,2009
200901CP00292,-0.075321,51.51387,3,2,2009
200901CP00293,-0.083962,51.510594,3,1,2009
200901CP00294,-0.079668,51.513312,3,1,2009
200901CP00295,-0.087263,51.510918,3,2,2009
200901CP00296,-0.103169,51.516572,3,2,2009
200901CP00297,-0.080262,51.509454,3,2,2009
200901CP00304,-0.100832,51.513836,3,2,2009
200901CP00305,-0.081612,51.511635,3,2,2009
200901CP00309,-0.089852,51.514467,3,1,2009
200901CP00311,-0.1017,51.51376,3,1,2009
200901CP00312,-0.103102,51.518189,3,2,2009
200901CP00313,-0.082143,51.51614,3,1,2009
200901CP00314,-0.08802,51.510031,3,1,2009
200901CP00315,-0.082257,51.513444,3,1,2009
200901CP00316,-0.081832,51.513257,3,1,2009
200901CP00317,-0.081571,51.51604,3,2,2009
200901CP00318,-0.105144,51.517593,3,2,2009
200901CP00319,-0.080884,51.511803,3,1,2009
200901CP00320,-0.086713,51.510279,3,2,2009
200901CP00322,-0.102364,51.51512,3,2,2009
200901CP00323,-0.105288,51.517595,3,2,2009
200901CP00324,-0.102561,51.513864,3,1,2009
200901CP00325,-0.09119,51.5135,2,1,2009
200901CP00326,-0.082147,51.51605,3,1,2009
200901CP00327,-0.084179,51.515723,3,1,2009
200901CP00328,-0.102658,51.518452,3,1,2009
200901CP00329,-0.102392,51.510984,3,2,2009
200901CP00330,-0.077951,51.513014,3,1,2009
200901CP00331,-0.097405,51.519985,3,2,2009
200901CP00333,-0.104138,51.514069,3,1,2009
200901CP00334,-0.080957,51.51693,3,1,2009
200901CP00335,-0.093186,51.510564,3,1,2009
200901CP00337,-0.106626,51.516628,3,1,2009
200901CP00338,-0.097409,51.519896,3,2,2009
200901CP00340,-0.079459,51.51142,3,1,2009
200901CP00341,-0.081571,51.51604,3,2,2009
200901CP00342,-0.089531,51.515271,3,1,2009
200901CP00343,-0.074422,51.514664,3,2,2009
200901CP00344,-0.096833,51.512962,2,1,2009
200901CP00345,-0.083576,51.516343,3,2,2009
200901CP00347,-0.104669,51.515157,3,2,2009
200901CP00348,-0.093191,51.513892,3,2,2009
200901CP00349,-0.084133,51.513385,3,1,2009
200901CP00351,-0.087808,51.508229,3,2,2009
200901CP00353,-0.073801,51.508899,3,2,2009
200901CP00354,-0.087889,51.513176,3,1,2009
200901CP00355,-0.079752,51.518169,3,1,2009
200901CW10002,-0.149242,51.51425,3,1,2009
200901CW10003,-0.136516,51.543545,3,2,2009
200901CW10005,-0.126943,51.523788,3,2,2009
200901CW10006,-0.116376,51.517864,3,1,2009
200901CW10007,-0.176199,51.524924,3,2,2009
200901CW10008,-0.127282,51.508506,3,2,2009
200901CW10009,-0.141651,51.491828,3,1,2009
200901CW10012,-0.126214,51.499406,3,1,2009
200901CW10013,-0.12644,51.507953,2,1,2009
200901CW10016,-0.121377,51.518933,2,1,2009
200901CW10017,-0.145412,51.555286,3,1,2009
200901CW10019,-0.125328,51.506946,3,2,2009
200901CW10021,-0.114636,51.518105,3,2,2009
200901CW10023,-0.146782,51.514481,3,1,2009
200901CW10025,-0.14189,51.50721,3,2,2009
200901CW10026,-0.155089,51.537184,2,1,2009
200901CW10029,-0.138614,51.5416,3,2,2009
200901CW10030,-0.14931,51.523244,3,2,2009
200901CW10032,-0.196562,51.527667,3,1,2009
200901CW10034,-0.138019,51.54204,3,2,2009
200901CW10035,-0.146602,51.494065,3,2,2009
200901CW10036,-0.150322,51.52317,2,2,2009
200901CW10038,-0.145374,51.495934,3,2,2009
200901CW10039,-0.139828,51.494138,3,1,2009
200901CW10040,-0.144769,51.496644,3,1,2009
200901CW10041,-0.177959,51.513351,3,2,2009
200901CW10042,-0.136385,51.49732,3,2,2009
200901CW10043,-0.198395,51.5214,3,1,2009
200901CW10045,-0.142006,51.493722,3,2,2009
200901CW10046,-0.151965,51.571576,3,2,2009
200901CW10047,-0.185177,51.531178,3,2,2009
200901CW10048,-0.136653,51.518997,3,2,2009
200901CW10049,-0.157716,51.522117,3,2,2009
200901CW10054,-0.142281,51.515309,3,2,2009
200901CW10056,-0.178975,51.560128,3,2,2009
200901CW10057,-0.133416,51.510043,3,2,2009
200901CW10058,-0.126681,51.530169,3,1,2009
200901CW10063,-0.122614,51.50987,2,1,2009
200901CW10065,-0.176587,51.515218,3,1,2009
200901CW10066,-0.140986,51.540019,2,1,2009
200901CW10067,-0.142418,51.536714,3,2,2009
200901CW10068,-0.13322,51.511299,3,1,2009
200901CW10069,-0.138766,51.541422,3,1,2009
200901CW10070,-0.17539,51.541548,3,2,2009
200901CW10076,-0.144197,51.51426,3,1,2009
200901CW10077,-0.157102,51.515903,3,3,2009
200901CW10078,-0.146926,51.514484,3,1,2009
200901CW10079,-0.15011,51.514174,2,1,2009
200901CW10081,-0.145232,51.531363,2,2,2009
200901CW10082,-0.167152,51.520467,2,1,2009
200901CW10083,-0.123645,51.509347,2,1,2009
200901CW10084,-0.175052,51.546399,3,1,2009
200901CW10085,-0.158201,51.55297,3,1,2009
200901CW10086,-0.1291,51.488751,2,2,2009
200901CW10088,-0.141048,51.549102,3,2,2009
200901CW10089,-0.129865,51.526353,2,1,2009
200901CW10090,-0.14059,51.496668,3,1,2009
200901CW10093,-0.150401,51.489179,3,3,2009
200901CW10094,-0.120568,51.517571,3,1,2009
200901CW10095,-0.134314,51.53038,3,2,2009
200901CW10097,-0.169435,51.542624,3,2,2009
200901CW10098,-0.140276,51.507904,3,2,2009
200901CW10100,-0.139545,51.508162,3,1,2009
200901CW10101,-0.130564,51.505771,3,2,2009
200901CW10102,-0.126267,51.515684,3,3,2009
200901CW10104,-0.163692,51.534801,3,2,2009
200901CW10106,-0.189159,51.518021,3,2,2009
200901CW10107,-0.146598,51.494155,3,2,2009
200901CW10108,-0.211054,51.529418,3,1,2009
200901CW10109,-0.175254,51.544963,3,1,2009
200901CW10110,-0.108567,51.521965,3,1,2009
200901CW10111,-0.138427,51.556794,3,2,2009
200901CW10112,-0.162716,51.533976,3,2,2009
200901CW10114,-0.151205,51.512033,2,1,2009
200901CW10115,-0.145374,51.495934,2,1,2009
200901CW10116,-0.21212,51.553714,3,2,2009
200901CW10117,-0.163961,51.520956,3,1,2009
200901CW10118,-0.184206,51.537458,3,2,2009
200901CW10119,-0.203732,51.546931,3,2,2009
200901CW10120,-0.132821,51.506976,3,1,2009
200901CW10121,-0.181401,51.528242,2,2,2009
200901CW10122,-0.13665,51.494357,2,1,2009
200901CW10123,-0.215025,51.52741,3,1,2009
200901CW10129,-0.152154,51.506383,3,3,2009
200901CW10130,-0.150802,51.486398,3,1,2009
200901CW10131,-0.181708,51.545873,3,1,2009
200901CW10132,-0.188885,51.517657,3,1,2009
200901CW10133,-0.180379,51.517705,3,1,2009
200901CW10135,-0.159583,51.543729,3,2,2009
200901CW10136,-0.129596,51.501259,3,2,2009
200901CW10138,-0.172504,51.520011,2,2,2009
200901CW10139,-0.137688,51.497161,3,1,2009
200901CW10140,-0.127496,51.506801,3,2,2009
200901CW10141,-0.126879,51.50778,2,1,2009
200901CW10143,-0.144187,51.542857,3,2,2009
200901CW10144,-0.191735,51.551243,3,2,2009
200901CW10145,-0.121236,51.518841,2,3,2009
200901CW10146,-0.122175,51.506536,3,2,2009
200901CW10148,-0.140344,51.520404,2,2,2009
200901CW10150,-0.191368,51.520483,3,2,2009
200901CW10152,-0.122323,51.506448,3,2,2009
200901CW10153,-0.125421,51.529249,3,2,2009
200901CW10154,-0.177402,51.520087,2,2,2009
200901CW10155,-0.138841,51.55725,3,2,2009
200901CW10156,-0.108228,51.519711,3,1,2009
200901CW10157,-0.130856,51.505685,3,2,2009
200901CW10158,-0.129395,51.513216,3,1,2009
200901CW10159,-0.131532,51.510282,3,2,2009
200901CW10160,-0.12644,51.507953,3,1,2009
200901CW10161,-0.145768,51.532361,3,1,2009
200901CW10162,-0.131764,51.546886,3,1,2009
200901CW10163,-0.155804,51.51948,3,2,2009
200901CW10165,-0.153027,51.548932,3,1,2009
200901CW10166,-0.119611,51.523311,3,1,2009
200901CW10167,-0.14103,51.549552,3,2,2009
200901CW10168,-0.178352,51.539616,3,1,2009
200901CW10169,-0.136235,51.515123,3,1,2009
200901CW10170,-0.111179,51.51805,3,1,2009
