duration,comments,latitude,longitude,year
1420.0,UFO Sighting Near Clarksburg&#44 MD,39.2386111,-77.2797222,2012
300.0,A light appeared within a stationary cloud&#44 finally going out and the cloud dissipated rapidly.,21.3069444,-157.8583333,2012
2.0,Looking up&#44 something caught my attention although not sure how or why&#44 saw this perfectly quiet and faint object&#44 gliding through sky.,26.6155556,-80.0572222,2012
60.0,Circular craft photographed with camera/ phone over highway&#44 in Orlando&#44 Florida.,28.5380556,-81.3794444,2012
60.0,UFO over highway in Orlando&#44 Florida&#44 April 1st 2012&#33,28.5380556,-81.3794444,2012
300.0,Three chinook ch-47 helicopters moving south to north seemed to go 30mph the only mention of such aircraft was from marysville several,48.0519444,-122.1758333,2012
60.0,Picture the NBC peacock tail.  Expand this picture to full circle.  Now give this picture three dimensions like multiple tear drops cot,48.2766667,-116.5522222,2012
60.0,I looked down and they were gone.,42.8780556,-73.1972222,2012
480.0,Yes&#44 I appreciate that today is April 1. However&#44 I would find it difficult to explain what I saw this evening as an April fools joke.,34.1897222,-118.1302778,2012
20.0,Green lights over oklahoma,35.0802778,-96.3988889,2012
2.0,Bright light&#44 oval shaped craft&#44 went really fast.,38.525,-89.1333333,2012
600.0,Bright red round object moving from north to south,42.4391667,-123.3272222,2012
600.0,Since I am not allowed to smoke in the house&#44 I have to go outside on the deck. The first night it had happened&#44 I was sitting in the c,39.4561111,-77.9641667,2012
60.0,4:35am My girlfriend and I saw a bright object flying through the last 2 stars of the big dipper handle E to W then disappeared   1min,34.0233333,-84.6155556,2012
40.0,Very long and shiny cylinder shaped object across owensboro ky sky 04-12-2012,37.7741667,-87.1133333,2012
180.0,I saw a chevron shap object flying south bound,34.09,-117.8894444,2012
600.0,Red Lights in Formation on Gulf of Mexcio:Florida,27.495,-82.7111111,2012
180.0,Glowing White Orb/ Starlike/ Changed direction and stoped on a dime..,42.8863889,-78.8786111,2012
300.0,Extremely Loud Rumbling-Nothing In Site,40.5886111,-83.1286111,2012
2.0,Green-white round light with streak behind in south east sky over airport,40.0977778,-74.2180556,2012
180.0,3 Circular Lights Seen in Sacramento.,38.5816667,-121.4933333,2012
120.0,Brilliant white light&#44 moving from south to north over McHenry&#44 IL.  ((NUFORC Note:  Sighting of International Space Station.  PD)),42.3333333,-88.2666667,2012
1215.0,Cylindrical object with green and pink flash of light...,36.8466667,-76.2855556,2012
60.0,A bright white light disappearing  and reappearing in the sky which then descended straight down out of sight.,40.8802778,-79.2422222,2012
120.0,Large dimly lit mass crossed the sky steadily and silently.,33.8302778,-116.5444444,2012
60.0,There was an orange glowing ball over the ocean.,44.2858333,-68.3991667,2012
240.0,White light that seemed to slowly fade as if it were slowing burning out.  ((NUFORC Note:  Sighting of Intl. Space Station.  PD)),47.6113889,-119.2911111,2012
30.0,This  sphere bright like the moon&#44 very silent&#44 moving tree level&#44 making a believer out of me.,35.2830556,-86.3741667,2012
180.0,Orange illuminated fireball shaped object moving silently over Parma&#44 Ohio,41.4047222,-81.7230556,2012
120.0,Upside down orange triangle,30.2244444,-90.8688889,2012
600.0,Several reddish-amber lights in the Indiana night sky still unexplained.,41.2283333,-85.1725,2012
5.0,White light streaks across sky and then makes a sharp U-turn.,47.3075,-122.2272222,2012
5.0,Three dim orange circles&#44 flying independently of each other&#44 in a triangle formation above St. Pete Beach.,27.7705556,-82.6794444,2012
60.0,White/green lights hovering above freeway&#44 disappeared after enter/leaving tunnel,45.5236111,-122.675,2012
300.0,The falling stars somtimes stop,48.8391667,-99.7444444,2012
120.0,Orange sphere or orb,42.9133333,-85.7052778,2012
60.0,Dome-shape aircraft at very low altitude&#44 transparent&#44 blueish color&#44 &amp; had what appeared to be a flickering flame of fire inside,42.4169444,-88.0738889,2012
300.0,Small star size orbs moving across the sky one of which flashed a white blue/green light and streaked away.,34.9861111,-84.3713889,2012
30.0,White oval object moving fast and not in a straight line about 200 feet in air.,35.2219444,-101.8308333,2012
5.0,Bright white/oval traveling at high rate of speed.,34.4838889,-114.3216667,2012
60.0,Bright light that pulsed from orange to red&#44 before fading away and &quot;disappearing&quot; into the darkness.,37.0891667,-122.0852778,2012
300.0,Dark Triangle Object with Alternating Red and White lights Over Harlan KY,36.8430556,-83.3219444,2012
180.0,Large Red Dot moving across sky,47.6733333,-117.2383333,2012
300.0,Glowing red light in night sky,36.1583333,-81.1477778,2012
8.0,6-8 circular object red and orange around Belvadere Elementary school.,33.5016667,-81.9652778,2012
5.0,Fireball 5 seconds,28.5388889,-80.6722222,2012
420.0,4 separate crafts spotted&#44 w/ 1st a &quot;cigar or cylindrical&quot; in shape&#44 then a dark craft.  ((NUFORC Note:  Birds or insects?  PD)),47.4736111,-94.88,2012
180.0,Balloonish UFO slowly moves then zooms out of our view,40.7691667,-73.1155556,2012
60.0,5 unusual lights appeared and disappeared into thin air.,36.3133333,-82.3536111,2012
180.0,Five blinking lights in diamond shape moving from one side of sky to the other.,37.6922222,-97.3372222,2012
20.0,Green swoosh/check-mark gliding over NMSU,32.3122222,-106.7777778,2012
1200.0,5 total red lights over long island.,40.7441667,-73.4825,2012
120.0,Red light (orb),40.0580556,-82.4013889,2012
1200.0,seen an alien,47.6588889,-117.425,2012
600.0,I observed a object that caused multiple vehicles to pull off the freeway to look.,38.4972222,-122.9655556,2012
600.0,Pacheco Pass/Los Banos Object,37.0583333,-120.8488889,2012
300.0,Floating flat disc seen in Oakland&#44 CA.,37.8044444,-122.2697222,2012
300.0,Bright orange tail shot across sky followed by moving star,44.9341667,-68.6458333,2012
180.0,Orange lights over mountain Southwest of Buckeye,33.3702778,-112.5830556,2012
600.0,3 erratically flashing lights&#44 viewed for several minutes by two witnesses approx 10 miles apart.,43.0361111,-70.8333333,2012
45.0,Completely silent&#44 low flying almost translucent object.,42.2833333,-71.35,2012
120.0,Green zig zagging light,28.0833333,-80.6083333,2012
600.0,Red&#44 blue&#44 and green twinkling lights in western Charlotte&#44 NC sky.  ((NUFORC Note:  Possible sighting of Venus or Sirius??  PD)),35.2269444,-80.8433333,2012
120.0,I was in my bedroom in bed.  I happened to look at my window and saw a deep blue horizontal light shaped like a bar flashing across the,35.0844444,-106.6505556,2012
40.0,This was my very first UFO hope to see Moore.,41.7013889,-71.1555556,2012
1.0,What I saw was a blue flash of light shoot past my tree line and then disappear.,40.7441667,-73.4825,2012
900.0,&quot;Fireball&quot; red circle that hovers in sky NW between Bemidji and Red Lake.  ((NUFORC Note:  Possible sighting of Sirius??  PD)),47.4736111,-94.88,2012
300.0,Slow moving large&#44 white cylinder observed during morning commute&#44 reflecting brightly in sun.,28.0777778,-82.7638889,2012
180.0,Large yellowish/red glowing object starting from ground level heading into the sky,42.9336111,-72.2786111,2012
15.0,5 Bright yellow/orange lights flash then fade in sequence over ocean at dusk in Myrtle Beach,33.6888889,-78.8869444,2012
20.0,5 lit spheres heading east over Beverly Hills-West Hollywood CA,34.0983333,-118.3258333,2012
300.0,Circular moving object over des allemands&#44 la,29.8236111,-90.475,2012
7.0,Rectangle object with three circular dim red lights.,28.805,-97.0033333,2012
45.0,2 sets of  8-10 yellow/orange orbs in triangle shape appeared in south and headed west,42.9633333,-85.6680556,2012
2.0,Redsish star or Mars appeared to fade away,35.0844444,-106.6505556,2012
180.0,Western bright light observed,39.8125,-85.1716667,2012
420.0,Very brightly lit thing in the sky that eventually dimmed and moved out of sight extremely slow.,30.7108333,-94.9327778,2012
480.0,A definite aircraft shaped like a flat top straw hat with lights,26.2375,-80.125,2012
240.0,04/17/1012  23:00  Las Vegas NV   Donut 4-5 minutes pulsating red and green donut 6/26/2013,36.175,-115.1363889,2012
300.0,Red/green circular object obsevered over Las Vegs strip,36.175,-115.1363889,2012
180.0,Red orange round objects&#44 appearing briefly and fading before appearing again in different locations.,30.4761111,-88.3422222,2012
90.0,I was going to pick up tile for a job and On My way back to work traveling down porter rd. I wittnessed a circler yellow or green light,43.0944444,-79.0569444,2012
180.0,Large peanut/dumbell shaped craft seen over Dayton OH.,39.7588889,-84.1916667,2012
360.0,White star like object&#44 eastern sky zig&#44zag&#44ing. ultra high speed/western sky same/jets from mira mar air base in presute,33.1191667,-117.0855556,2012
771.0,A crew of cylinder ufos&#44 it was great,35.4894444,-120.6697222,2012
20.0,Colored round balls of green and orange over the skies of virginia beach VA,36.8527778,-75.9783333,2012
300.0,Bright&#44 white&#44 flashing lights&#44 maybe three&#44 moving around in a circle,35.0011111,-92.6297222,2012
60.0,Bright objects with no noise very low to the ground.,42.0775,-73.9533333,2012
30.0,Bright light that diminished traveling from south to north over Fordland&#44 MO.  ((NUFORC Note:  Possible orbiting body?  PD)),37.1575,-92.9405556,2012
300.0,Triangular formation in Bloomfield,41.8263889,-72.7305556,2012
2.0,One object&#44 or 4 flying if perfect formation&#44 traveling west to east&#44 at 23:42 on 4/18/12.,29.6816667,-96.9027778,2012
3.0,Dark disc-shaped object moving across night sky with great(supersonic+) speed&#44 no visible lights&#44 no sound&#44 VERY FAST.,33.7427778,-116.2883333,2012
300.0,Bright  white cresant shape light,40.3719444,-75.2930556,2012
45.0,Three white dots each in a triangle formation and then faded away.,38.5816667,-121.4933333,2012
900.0,Intermittent bright red and white stationary lights and super high speed &quot;streak&quot; of light over mountains&#44 north of Las Vegas,36.175,-115.1363889,2012
120.0,Three star looking lights in a triangular shape move accross the sky in a fairly fast pace.,29.7855556,-95.8241667,2012
2.0,Flying object following the Interatate.,34.7641667,-90.5469444,2012
540.0,5 bright orange lights moving through sky from due East to due North; disappeared in sequence,43.5780556,-70.3222222,2012
540.0,4 orange lights fly across tree line,43.5780556,-70.3222222,2012
540.0,6 orange light spheres moving from the East to due North before vanishing,43.5780556,-70.3222222,2012
30.0,It was a clear night sky we were taking our dogs out in the back yard when two huge light bars appeared&#44side by side.,34.4258333,-112.5861111,2012
120.0,6 bright orange lights all in a row in the north sky traveling west,46.4280556,-90.2458333,2012
45.0,Bright orange lights fly across sky,46.4547222,-90.1708333,2012
120.0,Orange lights in a line,46.4547222,-90.1708333,2012
15.0,Low flying&#44 gray object flew overhead at night&#44 made absolutely no sound at all,30.2669444,-97.7427778,2012
45.0,Three extremely bright lights north of  NDSU appeared and disappeared quickly.,46.8772222,-96.7894444,2012
5.0,Points of light&#44 slowly moving&#44 fade out.,40.4211111,-79.7883333,2012
25.0,green&#44 red&#44 and yellowish- whitelights on craft flying low moving north to south.,38.8002778,-90.6263889,2012
120.0,Two objects appear in the night sky and disappear&#44,30.2669444,-97.7427778,2012
120.0,Observed two steady red  lights for about one minute that moved slowly and faded out,43.1536111,-93.2008333,2012
30.0,I saw something in the sky that was not a plane&#44meteor&#44or satelite,43.5255556,-71.8622222,2012
30.0,The size of a grapefruit ball of light moving through the sky.,39.0416667,-94.72,2012
8.0,Large&#44 dark&#44 triangular winged object with numerous small dim lights&#44 silently floated by us.,33.6680556,-117.3263889,2012
300.0,6- Red/Yellow lights seen in a verticle formation.They disappeared into the sky.,43.6630556,-116.6863889,2012
300.0,Bright Pulsing light high in the sky Over I-80 around Mile 26 in Illinois,41.4208333,-90.015,2012
90.0,BRIGHT ORANGE LIGHT WITHOUT SOUND OVER THE CITY./,38.2775,-85.7372222,2012
60.0,This was a orange/ yellow Ufo that was witnessed for more than a minute.,29.2666667,-98.7316667,2012
600.0,4/12 18 orange star like objects flying low&#44 one at a time over area in precision-like timing.  Longboat key&#44 Fl,27.4122222,-82.6591667,2012
300.0,Scariest thing i have ever seen&#33&#33,30.7194444,-86.0444444,2012
3.0,Amateur Skywatcher Notes Unusual Object Dynamics,35.1083333,-77.0444444,2012
30.0,A unidentified triangular object with three white lights in each corner&#44 flying West to East in a fast pace.,33.7205556,-116.2147222,2012
120.0,Two silent white spheres crossing the early morning sky.,40.7608333,-111.8902778,2012
300.0,3 bright red dots making a triangular for the they disappeared,37.1041667,-113.5833333,2012
1.0,Flying saucer over I-5 in North Seattle.,47.6063889,-122.3308333,2012
60.0,Two fireballs seen flying over Bay shore neighborhood,40.725,-73.2458333,2012
60.0,Multiple spheres in the sky that are unexplainable,33.7475,-116.9711111,2012
240.0,Large&#44 dim&#44 asymetrical and constantly changing shape&#44 faintly colored object&#44 moving from NW to SE.,39.535,-119.7516667,2012
6.0,Helicopter chasing ball of light&#44 disappears.,39.7047222,-105.0808333,2012
240.0,Directional 32 amber orbs from SW Las Vegas heading toward NW Las Vegas,36.175,-115.1363889,2012
300.0,Lights in triangle formation&#44 solitary fireball over interstate 55 near Joliet&#44 Illinois,41.525,-88.0816667,2012
105.0,Fireball moving south at slow pace pretty much below cloud cover around 9:30 p.m. pulsed in briteness a few times turned black and went,38.4327778,-90.3775,2012
